"Date","Close.Last"
2019-09-05,4.4935
2019-09-04,4.219
2019-09-03,4.1042
2019-08-30,4.1878
2019-08-29,4.175
2019-08-28,4.0305
2019-08-27,4.045
2019-08-26,4.1362
2019-08-23,4.061
2019-08-22,4.287
2019-08-21,4.2808
2019-08-20,4.1968
2019-08-19,4.2695
2019-08-16,3.989
2019-08-15,3.7193
2019-08-14,3.7517
2019-08-13,3.9013
2019-08-12,3.7862
2019-08-09,3.8545
2019-08-08,3.9565
2019-08-07,3.8472
2019-08-06,3.8087
2019-08-05,3.7698
2019-08-02,4.0297
2019-08-01,4.123
2019-07-31,4.218
2019-07-30,4.3862
2019-07-29,4.3705
2019-07-26,4.3768
2019-07-25,4.3345
2019-07-24,4.4665
2019-07-23,4.3915
2019-07-22,4.283
2019-07-19,4.211
2019-07-18,4.2545
2019-07-17,4.2428
2019-07-16,4.177
2019-07-15,4.1818
2019-07-12,4.1903
2019-07-11,4.157
2019-07-10,4.0015
2019-07-09,3.9328
2019-07-08,3.9303
2019-07-05,4.0057
2019-07-03,4.0688
2019-07-02,4.0557
2019-07-01,4.1543
2019-06-28,4.1057
2019-06-27,4.0808
2019-06-26,3.9815
2019-06-25,3.787
2019-06-24,3.8165
2019-06-21,3.794
2019-06-20,3.8525
2019-06-19,3.828
2019-06-18,3.822
2019-06-17,3.6258
2019-06-14,3.616
2019-06-13,3.7065
2019-06-12,3.655
2019-06-11,3.7688
2019-06-10,3.7108
2019-06-07,3.6375
2019-06-06,3.5945
2019-06-05,3.532
2019-06-04,3.575
2019-06-03,3.3445
2019-05-31,3.3865
2019-05-30,3.4778
2019-05-29,3.5085
2019-05-28,3.5833
2019-05-24,3.6288
2019-05-23,3.683
2019-05-22,3.805
2019-05-21,3.8765
2019-05-20,3.7938
2019-05-17,3.9133
2019-05-16,4.0048
2019-05-15,3.9895
2019-05-14,4.051
2019-05-13,3.9612
2019-05-10,4.2205
2019-05-09,4.2548
2019-05-08,4.348
2019-05-07,4.3278
2019-05-06,4.4962
2019-05-03,4.5752
2019-05-02,4.5797
2019-05-01,4.5118
2019-04-30,4.525
2019-04-29,4.4833
2019-04-26,4.4523
2019-04-25,4.6727
2019-04-24,4.7793
2019-04-23,4.7668
2019-04-22,4.7118
2019-04-18,4.6575
2019-04-17,4.6822
2019-04-16,4.7053
2019-04-15,4.6175
2019-04-12,4.7503
2019-04-11,4.7885
2019-04-10,4.8025
2019-04-09,4.7315
2019-04-08,4.7947
2019-04-05,4.7737
2019-04-04,4.7065
2019-04-03,4.7155
2019-04-02,4.575
2019-04-01,4.557
2019-03-29,4.489
2019-03-28,4.4313
2019-03-27,4.4125
2019-03-26,4.4218
2019-03-25,4.3445
2019-03-22,4.4375
2019-03-21,4.5985
2019-03-20,4.36
2019-03-19,4.3928
2019-03-18,4.2237
2019-03-15,4.2453
2019-03-14,4.139
2019-03-13,4.2155
2019-03-12,4.063
2019-03-11,4.0285
2019-03-08,3.766
2019-03-07,3.7315
2019-03-06,3.8013
2019-03-05,3.913
2019-03-04,3.9195
2019-03-01,3.9112
2019-02-28,3.8565
2019-02-27,3.8853
2019-02-26,3.9275
2019-02-25,3.9672
2019-02-22,3.9798
2019-02-21,3.8943
2019-02-20,3.9638
2019-02-19,3.916
2019-02-15,3.9335
2019-02-14,3.8633
2019-02-13,3.822
2019-02-12,3.7792
2019-02-11,3.6612
2019-02-08,3.7043
2019-02-07,3.6855
2019-02-06,3.825
2019-02-05,3.7487
2019-02-04,3.7295
2019-02-01,3.6182
2019-01-31,3.5938
2019-01-30,3.4347
2019-01-29,3.29
2019-01-28,3.4503
2019-01-25,4.0038
2019-01-24,3.946
2019-01-23,3.7323
2019-01-22,3.7193
2019-01-18,3.9233
2019-01-17,3.793
2019-01-16,3.721
2019-01-15,3.7468
2019-01-14,3.761
2019-01-11,3.7208
2019-01-10,3.6307
2019-01-09,3.5645
2019-01-08,3.4958
2019-01-07,3.585
2019-01-04,3.4047
2019-01-03,3.1997
2019-01-02,3.4055
2018-12-31,3.3375
2018-12-28,3.3413
2018-12-27,3.2792
2018-12-26,3.3275
2018-12-24,3.177
2018-12-21,3.2393
2018-12-20,3.3775
2018-12-19,3.4627
2018-12-18,3.6735
2018-12-17,3.5895
2018-12-14,3.6612
2018-12-13,3.7222
2018-12-12,3.7225
2018-12-11,3.7048
2018-12-10,3.7965
2018-12-07,3.6903
2018-12-06,3.9573
2018-12-04,3.9278
2018-12-03,4.251
2018-11-30,4.0858
2018-11-29,3.934
2018-11-28,4.0018
2018-11-27,3.8432
2018-11-26,3.8263
2018-11-23,3.625
2018-11-21,3.6178
2018-11-20,3.727
2018-11-19,3.6175
2018-11-16,4.1108
2018-11-15,5.0598
2018-11-14,4.9298
2018-11-13,4.9828
2018-11-12,4.7385
2018-11-09,5.1418
2018-11-08,5.1498
2018-11-07,5.3448
2018-11-06,5.2765
2018-11-05,5.2943
2018-11-02,5.373
2018-11-01,5.4528
2018-10-31,5.2708
2018-10-30,5.075
2018-10-29,4.6405
2018-10-26,4.9573
2018-10-25,5.196
2018-10-24,4.9853
2018-10-23,5.5265
2018-10-22,5.7805
2018-10-19,5.7293
2018-10-18,5.9883
2018-10-17,6.0765
2018-10-16,6.1458
2018-10-15,5.8845
2018-10-12,6.1635
2018-10-11,5.8783
2018-10-10,6.1423
2018-10-09,6.6385
2018-10-08,6.6442
2018-10-05,6.7465
2018-10-04,6.9823
2018-10-03,7.1683
2018-10-02,7.162
2018-10-01,7.234
2018-09-28,7.0255
2018-09-27,6.685
2018-09-26,6.673
2018-09-25,6.7103
2018-09-24,6.6425
2018-09-21,6.5862
2018-09-20,6.657
2018-09-19,6.7995
2018-09-18,6.7755
2018-09-17,6.8483
2018-09-14,6.9108
2018-09-13,6.7835
2018-09-12,6.705
2018-09-11,6.82
2018-09-10,6.8683
2018-09-07,6.7965
2018-09-06,6.818
2018-09-05,6.9605
2018-09-04,7.0925
2018-08-31,7.017
2018-08-30,6.9453
2018-08-29,6.9623
2018-08-28,6.8595
2018-08-27,6.8975
2018-08-24,6.8055
2018-08-23,6.671
2018-08-22,6.5705
2018-08-21,6.333
2018-08-20,6.196
2018-08-17,6.1205
2018-08-16,6.436
2018-08-15,6.477
2018-08-14,6.5358
2018-08-13,6.403
2018-08-10,6.3697
2018-08-09,6.4115
2018-08-08,6.4605
2018-08-07,6.4238
2018-08-06,6.3508
2018-08-03,6.3025
2018-08-02,6.2655
2018-08-01,6.1618
2018-07-31,6.1215
2018-07-30,6.1033
2018-07-27,6.3005
2018-07-26,6.371
2018-07-25,6.2968
2018-07-24,6.2178
2018-07-23,6.2353
2018-07-20,6.2722
2018-07-19,6.3008
2018-07-18,6.2925
2018-07-17,6.3422
2018-07-16,6.205
2018-07-13,6.233
2018-07-12,6.2808
2018-07-11,6.1883
2018-07-10,6.3313
2018-07-09,6.2313
2018-07-06,6.1833
2018-07-05,6.0682
2018-07-03,5.921
2018-07-02,6.056
2018-06-29,5.9225
2018-06-28,6.0215
2018-06-27,5.893
2018-06-26,6.0498
2018-06-25,5.978
2018-06-22,6.2737
2018-06-21,6.4278
2018-06-20,6.5578
2018-06-19,6.5043
2018-06-18,6.6273
2018-06-15,6.6315
2018-06-14,6.6728
2018-06-13,6.56
2018-06-12,6.5645
2018-06-11,6.5155
2018-06-08,6.557
2018-06-07,6.5725
2018-06-06,6.6288
2018-06-05,6.6268
2018-06-04,6.6213
2018-06-01,6.4405
2018-05-31,6.3048
2018-05-30,6.3248
2018-05-29,6.2148
2018-05-25,6.232
2018-05-24,6.1923
2018-05-23,6.1885
2018-05-22,6.0675
2018-05-21,6.106
2018-05-18,6.1485
2018-05-17,6.1928
2018-05-16,6.1502
2018-05-15,6.139
2018-05-14,6.384
2018-05-11,6.3633
2018-05-10,6.5033
2018-05-09,6.3945
2018-05-08,6.26
2018-05-07,6.217
2018-05-04,5.9765
2018-05-03,5.8248
2018-05-02,5.6578
2018-05-01,5.6785
2018-04-30,5.6225
2018-04-27,5.6583
2018-04-26,5.6305
2018-04-25,5.4165
2018-04-24,5.53
2018-04-23,5.597
2018-04-20,5.7178
2018-04-19,5.726
2018-04-18,5.9093
2018-04-17,5.9385
2018-04-16,5.7873
2018-04-13,5.7875
2018-04-12,5.865
2018-04-11,5.656
2018-04-10,5.6978
2018-04-09,5.3853
2018-04-06,5.3563
2018-04-05,5.5345
2018-04-04,5.656
2018-04-03,5.6338
2018-04-02,5.5263
2018-03-29,5.7898
2018-03-28,5.5338
2018-03-27,5.638
2018-03-26,6.112
2018-03-23,5.8243
2018-03-22,6.0463
2018-03-21,6.214
2018-03-20,6.2395
2018-03-19,6.025
2018-03-16,6.262
2018-03-15,6.2335
2018-03-14,6.2185
2018-03-13,6.1928
2018-03-12,6.244
2018-03-09,6.1333
2018-03-08,6.0295
2018-03-07,6.046
2018-03-06,6.054
2018-03-05,5.8913
2018-03-02,5.9135
2018-03-01,5.8053
2018-02-28,6.05
2018-02-27,6.1515
2018-02-26,6.1645
2018-02-23,6.1483
2018-02-22,6.0538
2018-02-21,6.0378
2018-02-20,6.227
2018-02-16,6.096
2018-02-15,6.1625
2018-02-14,6.0355
2018-02-13,5.8158
2018-02-12,5.7008
2018-02-09,5.802
2018-02-08,5.438
2018-02-07,5.72
2018-02-06,5.6395
2018-02-05,5.3425
2018-02-02,5.838
2018-02-01,6.0125
2018-01-31,6.145
2018-01-30,6.068
2018-01-29,6.1713
2018-01-26,6.0833
2018-01-25,5.9088
2018-01-24,5.895
2018-01-23,5.9728
2018-01-22,5.8422
2018-01-19,5.7528
2018-01-18,5.611
2018-01-17,5.618
2018-01-16,5.5028
2018-01-12,5.5745
2018-01-11,5.602
2018-01-10,5.592
2018-01-09,5.5485
2018-01-08,5.55
2018-01-05,5.385
2018-01-04,5.3398
2018-01-03,5.3118
2018-01-02,4.9838
2017-12-29,4.8375
2017-12-28,4.935
2017-12-27,4.9292
2017-12-26,4.936
2017-12-22,4.8818
2017-12-21,4.8972
2017-12-20,4.92
2017-12-19,4.9028
2017-12-18,4.9475
2017-12-15,4.789
2017-12-14,4.6618
2017-12-13,4.6545
2017-12-12,4.771
2017-12-11,4.8665
2017-12-08,4.7873
2017-12-07,4.7998
2017-12-06,4.7315
2017-12-05,4.6935
2017-12-04,4.6665
2017-12-01,4.942
2017-11-30,5.0178
2017-11-29,4.9105
2017-11-28,5.2678
2017-11-27,5.3535
2017-11-24,5.424
2017-11-22,5.3733
2017-11-21,5.4013
2017-11-20,5.352
2017-11-17,5.284
2017-11-16,5.2903
2017-11-15,5.2495
2017-11-14,5.3545
2017-11-13,5.3158
2017-11-10,5.4035
2017-11-09,5.133
2017-11-08,5.229
2017-11-07,5.3008
2017-11-06,5.2408
2017-11-03,5.2172
2017-11-02,5.1485
2017-11-01,5.18
2017-10-31,5.1703
2017-10-30,5.096
2017-10-27,5.0465
2017-10-26,4.8923
2017-10-25,4.8415
2017-10-24,4.967
2017-10-23,4.9155
2017-10-20,4.9225
2017-10-19,4.945
2017-10-18,4.9395
2017-10-17,4.9438
2017-10-16,4.9483
2017-10-13,4.8648
2017-10-12,4.7758
2017-10-11,4.7735
2017-10-10,4.7233
2017-10-09,4.6347
2017-10-06,4.5325
2017-10-05,4.5193
2017-10-04,4.5217
2017-10-03,4.4843
2017-10-02,4.475
2017-09-29,4.4693
2017-09-28,4.392
2017-09-27,4.3933
2017-09-26,4.299
2017-09-25,4.275
2017-09-22,4.475
2017-09-21,4.519
2017-09-20,4.646
2017-09-19,4.6837
2017-09-18,4.6888
2017-09-15,4.5028
2017-09-14,4.235
2017-09-13,4.2593
2017-09-12,4.2403
2017-09-11,4.225
2017-09-08,4.0922
2017-09-07,4.1645
2017-09-06,4.1452
2017-09-05,4.1478
2017-09-01,4.2615
2017-08-31,4.236
2017-08-30,4.142
2017-08-29,4.1175
2017-08-28,4.1243
2017-08-25,4.0953
2017-08-24,4.1298
2017-08-23,4.145
2017-08-22,4.0638
2017-08-21,3.9788
2017-08-18,4.0375
2017-08-17,4.0368
2017-08-16,4.1288
2017-08-15,4.1745
2017-08-14,4.21
2017-08-11,3.899
2017-08-10,4.1185
2017-08-09,4.3028
2017-08-08,4.2575
2017-08-07,4.3087
2017-08-04,4.1803
2017-08-03,4.162
2017-08-02,4.1098
2017-08-01,4.1123
2017-07-31,4.0628
2017-07-28,4.1098
2017-07-27,4.0435
2017-07-26,4.1815
2017-07-25,4.1338
2017-07-24,4.1538
2017-07-21,4.2025
2017-07-20,4.1875
2017-07-19,4.1275
2017-07-18,4.149
2017-07-17,4.1063
2017-07-14,4.1238
2017-07-13,4.0157
2017-07-12,4.0628
2017-07-11,3.897
2017-07-10,3.8425
2017-07-07,3.669
2017-07-06,3.587
2017-07-05,3.5763
2017-07-03,3.4833
2017-06-30,3.614
2017-06-29,3.667
2017-06-28,3.7938
2017-06-27,3.6645
2017-06-26,3.8038
2017-06-23,3.8458
2017-06-22,3.9593
2017-06-21,3.9868
2017-06-20,3.9273
2017-06-19,3.933
2017-06-16,3.7905
2017-06-15,3.8093
2017-06-14,3.793
2017-06-13,3.785
2017-06-12,3.7493
2017-06-09,3.74
2017-06-08,3.9985
2017-06-07,3.728
2017-06-06,3.6835
2017-06-05,3.7003
2017-06-02,3.591
2017-06-01,3.609
2017-05-31,3.6088
2017-05-30,3.6218
2017-05-26,3.546
2017-05-25,3.4565
2017-05-24,3.4642
2017-05-23,3.4258
2017-05-22,3.4725
2017-05-19,3.4
2017-05-18,3.3268
2017-05-17,3.193
2017-05-16,3.4203
2017-05-15,3.3578
2017-05-12,3.1973
2017-05-11,3.1625
2017-05-10,3.0323
2017-05-09,2.5735
2017-05-08,2.5693
2017-05-05,2.5965
2017-05-04,2.5962
2017-05-03,2.6063
2017-05-02,2.587
2017-05-01,2.666
2017-04-28,2.6075
2017-04-27,2.641
2017-04-26,2.6005
2017-04-25,2.6185
2017-04-24,2.5738
2017-04-21,2.542
2017-04-20,2.5315
2017-04-19,2.492
2017-04-18,2.4823
2017-04-17,2.4808
2017-04-13,2.3872
2017-04-12,2.4328
2017-04-11,2.453
2017-04-10,2.4443
2017-04-07,2.5083
2017-04-06,2.519
2017-04-05,2.5008
2017-04-04,2.5195
2017-04-03,2.7095
2017-03-31,2.7233
2017-03-30,2.735
2017-03-29,2.6835
2017-03-28,2.6923
2017-03-27,2.7063
2017-03-24,2.6868
2017-03-23,2.6773
2017-03-22,2.7018
2017-03-21,2.6478
2017-03-20,2.7363
2017-03-17,2.6517
2017-03-16,2.5953
2017-03-15,2.5638
2017-03-14,2.5445
2017-03-13,2.5463
2017-03-10,2.478
2017-03-09,2.4635
2017-03-08,2.464
2017-03-07,2.4685
2017-03-06,2.4418
2017-03-03,2.4608
2017-03-02,2.475
2017-03-01,2.5698
2017-02-28,2.537
2017-02-27,2.6103
2017-02-24,2.5365
2017-02-23,2.5122
2017-02-22,2.769
2017-02-21,2.7767
2017-02-17,2.6808
2017-02-16,2.6813
2017-02-15,2.725
2017-02-14,2.7195
2017-02-13,2.7095
2017-02-10,2.8405
2017-02-09,2.9095
2017-02-08,2.9653
2017-02-07,2.9783
2017-02-06,2.9328
2017-02-03,2.8595
2017-02-02,2.8848
2017-02-01,2.8488
2017-01-31,2.7295
2017-01-30,2.7505
2017-01-27,2.7942
2017-01-26,2.7413
2017-01-25,2.6948
2017-01-24,2.6833
2017-01-23,2.6273
2017-01-20,2.6003
2017-01-19,2.629
2017-01-18,2.5738
2017-01-17,2.5278
2017-01-13,2.5858
2017-01-12,2.586
2017-01-11,2.629
2017-01-10,2.6618
2017-01-09,2.682
2017-01-06,2.5775
2017-01-05,2.5435
2017-01-04,2.6098
2017-01-03,2.5503
2016-12-30,2.6685
2016-12-29,2.7858
2016-12-28,2.7313
2016-12-27,2.933
2016-12-23,2.7445
2016-12-22,2.6778
2016-12-21,2.6458
2016-12-20,2.6293
2016-12-19,2.5408
2016-12-16,2.5103
2016-12-15,2.4678
2016-12-14,2.4113
2016-12-13,2.2793
2016-12-12,2.2398
2016-12-09,2.2955
2016-12-08,2.337
2016-12-07,2.3767
2016-12-06,2.3348
2016-12-05,2.297
2016-12-02,2.2113
2016-12-01,2.191
2016-11-30,2.305
2016-11-29,2.3313
2016-11-28,2.3527
2016-11-25,2.354
2016-11-23,2.3493
2016-11-22,2.3413
2016-11-21,2.3245
2016-11-18,2.334
2016-11-17,2.3098
2016-11-16,2.2908
2016-11-15,2.1547
2016-11-14,2.091
2016-11-11,2.1993
2016-11-10,1.6943
2016-11-09,1.749
2016-11-08,1.779
2016-11-07,1.7817
2016-11-04,1.6892
2016-11-03,1.699
2016-11-02,1.719
2016-11-01,1.7263
2016-10-31,1.779
2016-10-28,1.764
2016-10-27,1.767
2016-10-26,1.804
2016-10-25,1.7968
2016-10-24,1.7677
2016-10-21,1.6885
2016-10-20,1.6933
2016-10-19,1.6618
2016-10-18,1.6653
2016-10-17,1.6403
2016-10-14,1.6498
2016-10-13,1.6338
2016-10-12,1.6608
2016-10-11,1.6532
2016-10-10,1.6775
2016-10-07,1.6712
2016-10-06,1.6835
2016-10-05,1.7058
2016-10-04,1.7075
2016-10-03,1.7113
2016-09-30,1.713
2016-09-29,1.685
2016-09-28,1.6695
2016-09-27,1.6635
2016-09-26,1.6085
2016-09-23,1.6238
2016-09-22,1.6255
2016-09-21,1.6215
2016-09-20,1.5773
2016-09-19,1.5918
2016-09-16,1.571
2016-09-15,1.5673
2016-09-14,1.51
2016-09-13,1.4968
2016-09-12,1.5188
2016-09-09,1.488
2016-09-08,1.566
2016-09-07,1.5548
2016-09-06,1.578
2016-09-02,1.5633
2016-09-01,1.5788
2016-08-31,1.5335
2016-08-30,1.5408
2016-08-29,1.5498
2016-08-26,1.5508
2016-08-25,1.5383
2016-08-24,1.5485
2016-08-23,1.5728
2016-08-22,1.563
2016-08-19,1.5565
2016-08-18,1.5525
2016-08-17,1.5288
2016-08-16,1.565
2016-08-15,1.5745
2016-08-12,1.576
2016-08-11,1.4925
2016-08-10,1.4628
2016-08-09,1.4723
2016-08-08,1.4685
2016-08-05,1.455
2016-08-04,1.4308
2016-08-03,1.4047
2016-08-02,1.401
2016-08-01,1.4183
2016-07-29,1.4275
2016-07-28,1.4045
2016-07-27,1.4015
2016-07-26,1.4158
2016-07-25,1.392
2016-07-22,1.3668
2016-07-21,1.3305
2016-07-20,1.3555
2016-07-19,1.338
2016-07-18,1.3243
2016-07-15,1.3175
2016-07-14,1.333
2016-07-13,1.3195
2016-07-12,1.32
2016-07-11,1.3005
2016-07-08,1.2713
2016-07-07,1.2223
2016-07-06,1.1912
2016-07-05,1.1838
2016-07-01,1.1665
2016-06-30,1.1752
2016-06-29,1.1663
2016-06-28,1.1475
2016-06-27,1.131
2016-06-24,1.1432
2016-06-23,1.2123
2016-06-22,1.1808
2016-06-21,1.1818
2016-06-20,1.189
2016-06-17,1.168
2016-06-16,1.1888
2016-06-15,1.184
2016-06-14,1.172
2016-06-13,1.1698
2016-06-10,1.155
2016-06-09,1.1845
2016-06-08,1.1545
2016-06-07,1.1583
2016-06-06,1.156
2016-06-03,1.162
2016-06-02,1.1785
2016-06-01,1.1703
2016-05-31,1.168
2016-05-27,1.1475
2016-05-26,1.1413
2016-05-25,1.1293
2016-05-24,1.134
2016-05-23,1.11
2016-05-20,1.1083
2016-05-19,1.0887
2016-05-18,1.084
2016-05-17,1.057
2016-05-16,1.0548
2016-05-13,1.0245
2016-05-12,0.8893
2016-05-11,0.9015
2016-05-10,0.899
2016-05-09,0.882
2016-05-06,0.8832
2016-05-05,0.8742
2016-05-04,0.869
2016-05-03,0.8893
2016-05-02,0.9
2016-04-29,0.8883
2016-04-28,0.905
2016-04-27,0.9328
2016-04-26,0.912
2016-04-25,0.9113
2016-04-22,0.9068
2016-04-21,0.9103
2016-04-20,0.9113
2016-04-19,0.9078
2016-04-18,0.9243
2016-04-15,0.9283
2016-04-14,0.921
2016-04-13,0.9185
2016-04-12,0.896
2016-04-11,0.897
2016-04-08,0.8915
2016-04-07,0.8858
2016-04-06,0.895
2016-04-05,0.8938
2016-04-04,0.895
2016-04-01,0.9038
2016-03-31,0.8908
2016-03-30,0.894
2016-03-29,0.8848
2016-03-28,0.8708
2016-03-24,0.862
2016-03-23,0.8608
2016-03-22,0.8463
2016-03-21,0.8478
2016-03-18,0.8453
2016-03-17,0.8205
2016-03-16,0.8275
2016-03-15,0.8035
2016-03-14,0.8075
2016-03-11,0.8055
2016-03-10,0.792
2016-03-09,0.7933
2016-03-08,0.7938
2016-03-07,0.8085
2016-03-04,0.8137
2016-03-03,0.8163
2016-03-02,0.8235
2016-03-01,0.8188
2016-02-29,0.784
2016-02-26,0.792
2016-02-25,0.7973
2016-02-24,0.7955
2016-02-23,0.79
2016-02-22,0.788
2016-02-19,0.761
2016-02-18,0.751
2016-02-17,0.6915
2016-02-16,0.6747
2016-02-12,0.6433
2016-02-11,0.6325
2016-02-10,0.6358
2016-02-09,0.6372
2016-02-08,0.6305
2016-02-05,0.6608
2016-02-04,0.7053
2016-02-03,0.705
2016-02-02,0.7015
2016-02-01,0.7325
2016-01-29,0.7323
2016-01-28,0.7013
2016-01-27,0.709
2016-01-26,0.7175
2016-01-25,0.7105
2016-01-22,0.7113
2016-01-21,0.695
2016-01-20,0.687
2016-01-19,0.6833
2016-01-15,0.6778
2016-01-14,0.7168
2016-01-13,0.7315
2016-01-12,0.7545
2016-01-11,0.742
2016-01-08,0.7408
2016-01-07,0.757
2016-01-06,0.7883
2016-01-05,0.8223
2016-01-04,0.8093
2015-12-31,0.824
2015-12-30,0.8348
2015-12-29,0.842
2015-12-28,0.8285
2015-12-24,0.8293
2015-12-23,0.8264
2015-12-22,0.8233
2015-12-21,0.8224
2015-12-18,0.8035
2015-12-17,0.8168
2015-12-16,0.8293
2015-12-15,0.8243
2015-12-14,0.8143
2015-12-11,0.8123
2015-12-10,0.8245
2015-12-09,0.8178
2015-12-08,0.839
2015-12-07,0.8277
2015-12-04,0.8438
2015-12-03,0.8108
2015-12-02,0.8125
2015-12-01,0.8188
2015-11-30,0.793
2015-11-27,0.7848
2015-11-25,0.7783
2015-11-24,0.7793
2015-11-23,0.773
2015-11-20,0.7848
2015-11-19,0.778
2015-11-18,0.7758
2015-11-17,0.76
2015-11-16,0.76
2015-11-13,0.745
2015-11-12,0.76
2015-11-11,0.7628
2015-11-10,0.7702
2015-11-09,0.7853
2015-11-06,0.7888
2015-11-05,0.6928
2015-11-04,0.7008
2015-11-03,0.7125
2015-11-02,0.7175
2015-10-30,0.7093
2015-10-29,0.692
2015-10-28,0.7168
2015-10-27,0.711
2015-10-26,0.7115
2015-10-23,0.7148
2015-10-22,0.71
2015-10-21,0.6853
2015-10-20,0.6943
2015-10-19,0.6953
2015-10-16,0.6965
2015-10-15,0.6858
2015-10-14,0.684
2015-10-13,0.66
2015-10-12,0.6588
2015-10-09,0.6518
2015-10-08,0.6543
2015-10-07,0.6505
2015-10-06,0.6438
2015-10-05,0.6355
2015-10-02,0.62
2015-10-01,0.6043
2015-09-30,0.6162
2015-09-29,0.5928
2015-09-28,0.5825
2015-09-25,0.5903
2015-09-24,0.586
2015-09-23,0.575
2015-09-22,0.5723
2015-09-21,0.5883
2015-09-18,0.5823
2015-09-17,0.5827
2015-09-16,0.5775
2015-09-15,0.5735
2015-09-14,0.5673
2015-09-11,0.5663
2015-09-10,0.5645
2015-09-09,0.5558
2015-09-08,0.567
2015-09-04,0.5438
2015-09-03,0.5567
2015-09-02,0.5553
2015-09-01,0.539
2015-08-31,0.562
2015-08-28,0.5683
2015-08-27,0.5657
2015-08-26,0.5453
2015-08-25,0.507
2015-08-24,0.5178
2015-08-21,0.5367
2015-08-20,0.554
2015-08-19,0.5747
2015-08-18,0.577
2015-08-17,0.5847
2015-08-14,0.5885
2015-08-13,0.588
2015-08-12,0.593
2015-08-11,0.5915
2015-08-10,0.5945
2015-08-07,0.5745
2015-08-06,0.5112
2015-08-05,0.5145
2015-08-04,0.5093
2015-08-03,0.5072
2015-07-31,0.4988
2015-07-30,0.5005
2015-07-29,0.4992
2015-07-28,0.4933
2015-07-27,0.4828
2015-07-24,0.4855
2015-07-23,0.4912
2015-07-22,0.4851
2015-07-21,0.4948
2015-07-20,0.4925
2015-07-17,0.5018
2015-07-16,0.5048
2015-07-15,0.4938
2015-07-14,0.4973
2015-07-13,0.497
2015-07-10,0.4938
2015-07-09,0.4853
2015-07-08,0.4912
2015-07-07,0.4948
2015-07-06,0.5043
2015-07-02,0.5105
2015-07-01,0.51
2015-06-30,0.5028
2015-06-29,0.503
2015-06-26,0.5185
2015-06-25,0.5293
2015-06-24,0.5253
2015-06-23,0.5305
2015-06-22,0.5444
2015-06-19,0.5468
2015-06-18,0.5485
2015-06-17,0.5395
2015-06-16,0.5333
2015-06-15,0.5268
2015-06-12,0.5278
2015-06-11,0.5425
2015-06-10,0.5367
2015-06-09,0.5465
2015-06-08,0.5438
2015-06-05,0.5565
2015-06-04,0.5523
2015-06-03,0.5425
2015-06-02,0.5484
2015-06-01,0.5595
2015-05-29,0.5533
2015-05-28,0.5535
2015-05-27,0.546
2015-05-26,0.5182
2015-05-22,0.5215
2015-05-21,0.5222
2015-05-20,0.526
2015-05-19,0.526
2015-05-18,0.5318
2015-05-15,0.5325
2015-05-14,0.5323
2015-05-13,0.5238
2015-05-12,0.5207
2015-05-11,0.5158
2015-05-08,0.5206
2015-05-07,0.5623
2015-05-06,0.5525
2015-05-05,0.5508
2015-05-04,0.5653
2015-05-01,0.5687
2015-04-30,0.5549
2015-04-29,0.5535
2015-04-28,0.5576
2015-04-27,0.555
2015-04-24,0.5508
2015-04-23,0.5555
2015-04-22,0.5577
2015-04-21,0.5514
2015-04-20,0.5523
2015-04-17,0.555
2015-04-16,0.5623
2015-04-15,0.5657
2015-04-14,0.559
2015-04-13,0.5638
2015-04-10,0.569
2015-04-09,0.5631
2015-04-08,0.5505
2015-04-07,0.5465
2015-04-06,0.5416
2015-04-02,0.5265
2015-04-01,0.5253
2015-03-31,0.5231
2015-03-30,0.5367
2015-03-27,0.5345
2015-03-26,0.5241
2015-03-25,0.526
2015-03-24,0.56
2015-03-23,0.5678
2015-03-20,0.5867
2015-03-19,0.5804
2015-03-18,0.5718
2015-03-17,0.5813
2015-03-16,0.5743
2015-03-13,0.5675
2015-03-12,0.5668
2015-03-11,0.572
2015-03-10,0.5749
2015-03-09,0.5653
2015-03-06,0.5638
2015-03-05,0.5715
2015-03-04,0.5607
2015-03-03,0.5545
2015-03-02,0.5649
2015-02-27,0.5515
2015-02-26,0.555
2015-02-25,0.5535
2015-02-24,0.5577
2015-02-23,0.554
2015-02-20,0.5584
2015-02-19,0.5544
2015-02-18,0.553
2015-02-17,0.5594
2015-02-13,0.5577
2015-02-12,0.5575
2015-02-11,0.5202
2015-02-10,0.5238
2015-02-09,0.5095
2015-02-06,0.51
2015-02-05,0.5121
2015-02-04,0.504
2015-02-03,0.5028
2015-02-02,0.4905
2015-01-30,0.4801
2015-01-29,0.4945
2015-01-28,0.4828
2015-01-27,0.4908
2015-01-26,0.5154
2015-01-23,0.5178
2015-01-22,0.5162
2015-01-21,0.5075
2015-01-20,0.5005
2015-01-16,0.499
2015-01-15,0.49
2015-01-14,0.4935
2015-01-13,0.4914
2015-01-12,0.4923
2015-01-09,0.4985
2015-01-08,0.4965
2015-01-07,0.4784
2015-01-06,0.4798
2015-01-05,0.4948
2015-01-02,0.5032
2014-12-31,0.5013
2014-12-30,0.5093
2014-12-29,0.514
2014-12-26,0.5148
2014-12-24,0.5142
2014-12-23,0.5162
2014-12-22,0.5195
2014-12-19,0.5105
2014-12-18,0.5055
2014-12-17,0.5035
2014-12-16,0.4836
2014-12-15,0.4893
2014-12-12,0.4908
